PR,PK,Longitude,Latitude
20.0,1110.0,20515902.1,5524836.0
20.0,1115.0,20515933.2,5524796.7
20.0,1120.0,20515964.7,5524757.9
20.0,1125.0,20515993.9,5524717.0
20.0,1130.0,20516026.5,5524679.1
20.0,1135.0,20516056.8,5524638.1
20.0,1140.0,20516087.7,5524600.5
20.0,1145.0,20516117.4,5524559.7
20.0,1150.0,20516149.0,5524520.9
20.0,1155.0,20516178.9,5524481.2
20.0,1160.0,20516212.3,5524444.1
20.0,1165.0,20516242.7,5524404.0
20.0,1170.0,20516272.7,5524364.7
20.0,1175.0,20516302.9,5524324.6
20.0,1180.0,20516334.1,5524285.4
20.0,1185.0,20516364.7,5524246.3
20.0,1190.0,20516394.9,5524207.0
20.0,1195.0,20516425.5,5524167.3
20.0,1200.0,20516455.9,5524126.9
20.0,1205.0,20516486.9,5524089.5
20.0,1210.0,20516517.3,5524048.6
20.0,1215.0,20516549.0,5524009.5
20.0,1220.0,20516580.2,5523970.7
20.0,1225.0,20516610.4,5523930.6
20.0,1230.0,20516640.5,5523893.4
20.0,1235.0,20516670.8,5523852.0
20.0,1240.0,20516704.7,5523815.4
20.0,1245.0,20516734.2,5523773.4
20.0,1250.0,20516764.1,5523733.8
20.0,1255.0,20516794.8,5523693.5
20.0,1260.0,20516825.7,5523653.2
20.0,1265.0,20516857.4,5523613.0
20.0,1270.0,20516888.1,5523574.6
20.0,1275.0,20516916.3,5523534.7
20.0,1280.0,20516950.2,5523496.7
20.0,1285.0,20516979.6,5523456.1
20.0,1290.0,20517011.3,5523418.0
20.0,1295.0,20517042.1,5523379.5
20.0,1300.0,20517071.1,5523338.6
20.0,1305.0,20517105.4,5523302.3
